cs_tt,cs_ft,cs_tl,cs_fl,d_tt,d_ft,d_tl,d_fl,wd_tt,wd_ft,wd_tl,wd_fl,w_tt,w_ft,w_tl,w_fl,ns_tt,ns_ft,ns_tl,ns_fl
193.224,1383.4,,,83.3975,4.6578,,,823.8888,3944.3,,,487.002,4059.8,,,0.0089,0.0207,,
195.0804,1389.6,,,83.5909,4.6651,,,825.5904,3961.7,,,490.038,4062.8,,,0.0469,0.0188,,
196.9764,1409.7,,,83.7555,4.6756,,,828.0696,3979.8,,,492.2292,4077.1,,,0.02,0.0146,,
199.2708,1428.4,,,83.8976,4.6932,,,830.5956,3984,,,494.7936,4083.8,,,-0.0163,0.0267,,
201.1644,1435.8,,,84.0734,4.7088,,,832.9896,3996.2,,,496.932,4097.7,,,0.0417,0.0176,,
203.8452,1452.1,,,84.2543,4.7185,,,835.7232,4012.4,,,499.1088,4116,,,0.0079,0.0217,,
205.9836,1476.8,,,84.4136,4.7284,,,837.8904,4022.9,,,501.2568,4125.1,,,0.0494,0.0179,,
208.0992,1482.8,,,84.6011,4.7436,,,840.4608,4044.2,,,503.3232,4136.1,,,0.0118,0.0133,,
210.2892,1499.2,,,84.7598,4.7605,,,842.7732,4055.4,,,505.5048,4152,,,-0.0048,0.0126,,
212.184,1514.2,,,84.8985,4.7735,,,845.0436,4063.6,,,508.26,4161.4,,,0.0059,0.0157,,
214.7556,1539.2,,,85.0634,4.7931,,,846.4368,4085.5,,,510.4476,4185.4,,,-0.0053,0.0205,,
216.6492,1556.5,,,85.1864,4.8033,,,848.3412,4092.1,,,513.2148,4206.6,,,0.0179,0.0186,,
218.7852,1568.6,,,85.289,4.8113,,,850.6308,4112.3,,,515.754,4219.2,,,-0.0143,0.0123,,
220.6248,1590.5,,,85.338,4.826,,,852.8268,4120.1,,,518.7132,4235.7,,,0.0363,0.0217,,
222.3432,1617.1,,,85.3693,4.8393,,,854.8728,4127.1,,,521.382,4254,,,0.0354,0.0201,,
224.1228,1631,,,85.4043,4.8455,,,857.5716,4141.9,,,524.0856,4282.4,,,0.0457,0.024,,
225.534,1646.6,,,85.3748,4.8523,,,860.1828,4164.3,,,526.5876,4293.3,,,0.0451,0.0204,,
226.8672,1660.7,,,85.354,4.863,,,863.6148,4178,,,528.9972,4313.4,,,0.0309,0.0156,,
227.8272,1672,,,85.3179,4.8778,,,866.3592,4187.4,,,531.0756,4333.4,,,0.0179,0.0229,,
228.5628,1697,,,85.2382,4.882,,,868.8756,4201.7,,,533.6028,4364.8,,,0.0442,0.0072,,
229.5168,1700.8,,,85.1818,4.8906,,,871.6824,4211.3,,,535.2984,4386.5,,,0.0438,0.0189,,
230.1444,1709,,,85.1646,4.8953,,,874.1184,4228.9,,,537.7572,4398.2,,,0.0298,0.0176,,
230.7432,1718.8,,,85.1587,4.8964,,,876.5652,4236.3,,,539.7492,4420,,,0.0655,0.0142,,
231.6924,1738.7,,,85.1493,4.8937,,,878.5572,4257.1,,,541.8588,4442.8,,,0.037,0.014,,
232.1496,1749.4,,,85.2442,4.8993,,,881.6664,4267.2,,,544.0284,4466.6,,,0.053,0.0056,,
233.1204,1746.4,,,85.419,4.9101,,,884.34,4284.5,,,546.4332,4501.7,,,0.0554,0.0172,,
234.2868,1753,,,85.6396,4.906,,,886.56,4299.6,,,548.9472,4509.2,,,0.0267,0.0117,,
235.056,1762.6,,,85.8764,4.9208,,,889.2876,4314.5,,,551.2104,4526.6,,,0.0756,0.0143,,
236.0676,1776.7,,,86.1602,4.9275,,,891.2532,4324.4,,,553.6116,4551.1,,,0.0586,0.0087,,
237.0912,1783.4,,,86.4211,4.9303,,,894.0948,4336,,,556.3464,4564.2,,,0.0481,0.0212,,
237.7848,1785.3,,,86.6607,4.934,,,896.4888,4344.7,,,558.9348,4597.2,,,0.0416,0.0163,,
239.2896,1794.8,,,86.9324,4.9399,,,899.1876,4365.3,,,561.3348,4619.5,,,0.0537,0.0093,,
240.6996,1794.9,,,87.159,4.9514,,,901.5096,4379.1,,,563.8164,4629,,,0.054,0.0218,,
242.16,1810,,,87.3673,4.9562,,,904.4904,4388.8,,,566.8428,4655.5,,,0.0364,0.0177,,
243.6996,1809.1,,,87.5127,4.9691,,,906.5592,4405.4,,,569.3988,4680.1,,,0.0507,0.0256,,
245.2716,1833.8,,,87.7243,4.9791,,,908.9388,4412.9,,,572.0448,4696,,,0.0439,0.0139,,
247.122,1838.6,,,87.9154,4.9892,,,911.6856,4433.6,,,574.7652,4719.7,,,0.0537,0.0132,,
248.4852,1846.8,,,88.1383,5.0069,,,913.8732,4449.1,,,577.1628,4736.9,,,0.0598,0.0214,,
250.5936,1864.8,,,88.3811,5.0125,,,916.4004,4460.3,,,579.6324,4757.8,,,0.047,0.0131,,
251.9088,1866.9,,,88.6799,5.0289,,,918.5808,4479.6,,,582.4512,4799.6,,,0.0232,0.0068,,
254.352,1868.3,,,88.9983,5.0264,,,920.2836,4493.1,,,584.772,4817.7,,,0.0258,0.0109,,
256.0812,1894.4,,,89.3086,5.0395,,,922.6092,4502.1,,,587.1648,4832.3,,,0.055,0.02,,
257.934,1917.7,,,89.6201,5.0573,,,924.7704,4519.2,,,589.7892,4853.6,,,0.0506,0.0101,,
259.2588,1925.2,,,89.9084,5.0597,,,926.8536,4528.2,,,591.7668,4876.4,,,0.0079,0.0177,,
260.964,1936.8,,,90.1048,5.0787,,,928.722,4548.2,,,593.82,4897.9,,,0.0182,0.0107,,
263.0112,1950.9,,,90.2855,5.0876,,,930.9228,4554.1,,,596.0604,4912.4,,,0.0473,0.0127,,
264.8388,1961.1,,,90.4308,5.1079,,,933.1248,4559.3,,,598.0284,4939.2,,,0.0238,0.0144,,
266.25,1980.5,,,90.5166,5.119,,,935.4072,4577.3,,,600.4344,4965.5,,,0.053,0.0182,,
268.2084,1998.5,,,90.6164,5.1288,,,938.2812,4587.7,,,602.9868,4977.1,,,0.0663,0.0113,,
270.0372,1997.7,,,90.6574,5.1495,,,940.1016,4608.2,,,605.6208,4997,,,0.0672,0.022,,
271.6512,2023.6,,,90.7946,5.1677,,,942.1656,4613.7,,,608.3508,5031,,,0.0872,0.0113,,
273.5532,2039.3,,,90.9092,5.1743,,,944.6412,4622.5,,,611.0268,5039.5,,,0.0739,0.0147,,
275.3376,2052.2,,,91.0502,5.181,,,947.4588,4641.4,,,614.1012,5060.4,,,0.0536,0.0156,,
277.3956,2061.3,,,91.2028,5.1931,,,949.8276,4647.7,,,615.9792,5081.6,,,0.0749,0.0083,,
279.1008,2080.4,,,91.3492,5.2019,,,951.3348,4659.8,,,617.9712,5108,,,0.0543,0.0101,,
280.5144,2096.3,,,91.545,5.216,,,953.3616,4674.2,,,619.872,5128.4,,,0.0595,0.0072,,
282.5628,2109.6,,,91.7439,5.2293,,,955.4508,4678.9,,,621.9,5150.4,,,0.0615,0.0194,,
285.09,2127.5,,,91.913,5.2389,,,956.6688,4693.8,,,623.2464,5167.6,,,0.0459,0.0165,,
287.0388,2137.6,,,92.0464,5.2507,,,958.3212,4699.8,,,625.5024,5182,,,0.0956,0.0163,,
288.3732,2149.6,,,92.2197,5.2558,,,960.0564,4708.2,,,626.7264,5201.2,,,0.0877,0.0193,,
289.7052,2156.9,,,92.3281,5.2658,,,961.2936,4734.3,,,628.1544,5226.6,,,0.0635,0.0112,,
291.1932,2168.2,,,92.4142,5.276,,,962.5752,4733.9,,,629.7696,5241.8,,,0.0878,0.0192,,
292.8864,2182.5,,,92.4945,5.2866,,,963.2916,4754.1,,,631.0308,5256.3,,,0.102,0.0159,,
294.7776,2204.3,,,92.5103,5.2994,,,964.806,4764.4,,,632.7276,5275.2,,,0.0712,0.0313,,
296.1816,2211.8,,,92.6404,5.3086,,,965.676,4771.2,,,634.2048,5297.2,,,0.0937,0.0241,,
297.8916,2231.3,,,92.7378,5.3232,,,966.9168,4782.2,,,635.874,5307.7,,,0.0907,0.0124,,
299.8212,2238.3,,,92.8444,5.3265,,,968.538,4786.4,,,637.6584,5319.5,,,0.0969,0.0175,,
301.7028,2255.5,,,93.0575,5.3354,,,969.282,4792.7,,,639.6768,5344.7,,,0.0896,0.0125,,
303.294,2274.5,,,93.3006,5.3427,,,971.0556,4799.9,,,642.4692,5347.7,,,0.0989,0.0157,,
305.4684,2273.2,,,93.5911,5.3616,,,971.9472,4810.2,,,644.7,5369.1,,,0.1038,0.0109,,
307.188,2287.1,,,93.8952,5.3756,,,973.038,4811.9,,,648.0336,5391.9,,,0.1115,0.009,,
309.186,2308.8,,,94.1766,5.3802,,,974.1612,4825.5,,,651.4212,5406.5,,,0.1101,0.0229,,
311.0556,2317.9,,,94.4193,5.3927,,,974.838,4833.9,,,654.3552,5423.2,,,0.1132,0.0136,,
313.0488,2334.2,,,94.6661,5.4023,,,975.5664,4821.1,,,657.7812,5441.9,,,0.0951,0.0117,,
314.5368,2350.9,,,94.8565,5.4261,,,976.4448,4822.2,,,661.1508,5463.7,,,0.1227,0.0103,,
315.8472,2370.5,,,94.9965,5.4281,,,976.7376,4836,,,663.8904,5478.1,,,0.1448,0.0134,,
317.4084,2392.5,,,95.0659,5.4452,,,977.2332,4835.6,,,666.5352,5499.6,,,0.1094,0.0233,,
318.8472,2406.6,,,95.1263,5.459,,,977.7144,4842.6,,,669.0612,5536.3,,,0.1041,0.0203,,
320.1144,2426.2,,,95.1217,5.484,,,978.4416,4854.9,,,671.4528,5544.3,,,0.092,0.0141,,
322.3584,2434,,,95.1705,5.4926,,,979.0524,4859.9,,,673.326,5569.2,,,0.1021,0.0088,,
324.0096,2459.6,,,95.2339,5.5,,,979.2456,4869.8,,,674.9496,5597.9,,,0.1176,0.014,,
326.1132,2463.8,,,95.2936,5.5142,,,980.0856,4874.6,,,677.0832,5620.5,,,0.0851,0.028,,
327.72,2486,,,95.4231,5.5279,,,979.7472,4867.4,,,678.8448,5633.9,,,0.1081,0.0176,,
329.2464,2501.6,,,95.5889,5.5475,,,980.6628,4874.9,,,680.8224,5651.1,,,0.1221,0.0224,,
331.2984,2512.6,,,95.8056,5.5517,,,981.39,4881.4,,,682.7568,5672.4,,,0.1033,0.0186,,
333.1764,2534.3,,,96.0106,5.5548,,,981.9888,4893,,,684.6144,5692.1,,,0.1152,0.0162,,
335.4672,2539,,,96.2661,5.5668,,,983.976,4893.4,,,686.652,5713.4,,,0.1343,0.0123,,
337.4148,2558,,,96.4875,5.586,,,985.4436,4888.5,,,688.2048,5724.6,,,0.1316,0.0171,,
339.3612,2579.1,,,96.6881,5.5987,,,987.3576,4896.2,,,689.7708,5743.5,,,0.0866,0.0201,,
341.9628,2600,,,96.9043,5.604,,,989.0376,4898.1,,,691.3236,5778.2,,,0.1093,0.0162,,
344.04,2616.7,,,97.0422,5.6233,,,991.1808,4895.4,,,693.4536,5770,,,0.1242,0.0119,,
346.1136,2633.3,,,97.1399,5.6241,,,992.8524,4903.7,,,695.7876,5788.9,,,0.1058,0.0212,,
348.48,2656.6,,,97.1704,5.6474,,,994.7916,4918.3,,,698.442,5809.7,,,0.1195,0.0196,,
350.9148,2668.1,,,97.2076,5.6543,,,996.9588,4921.7,,,701.4408,5835.6,,,0.1396,0.0137,,
352.6428,2689.5,,,97.2762,5.6703,,,998.9064,4927,,,704.0232,5859.9,,,0.103,0.0225,,
355.1532,2707.5,,,97.3948,5.6813,,,1000.5528,4922.9,,,706.5168,5869.6,,,0.1044,0.0137,,
357.426,2718.1,,,97.5015,5.6899,,,1002.7848,4941.8,,,709.2132,5890.8,,,0.1191,0.0194,,
359.8476,2736.7,,,97.6283,5.6974,,,1004.9868,4937.3,,,711.642,5908.7,,,0.1264,0.0195,,
362.8476,2759.3,,,97.8005,5.7051,,,1007.1,4942.5,,,713.532,5931,,,0.1144,0.0218,,
364.656,2785.2,,,97.9685,5.7225,,,1009.4772,4958.7,,,715.632,5944,,,0.0996,0.0163,,
367.3308,2805.8,,,98.1185,5.7248,,,1011.6048,4952.2,,,717.138,5969.5,,,0.0947,0.028,,
369.9276,2817.2,,,98.2997,5.7345,,,1014.1548,4957.5,,,717.9588,5989.3,,,0.1071,0.0287,,
372.2892,2839.6,,,98.5022,5.7567,,,1016.5452,4964.2,,,719.1624,6005.5,,,0.1175,0.023,,
375.1824,2854.7,,,98.6568,5.753,,,1018.7892,4971.9,,,721.1076,6019.7,,,0.1255,0.0274,,
377.634,2883.6,,,98.8329,5.7628,,,1021.4388,4978.3,,,722.13,6040.4,,,0.151,0.0402,,
380.2032,2890.9,,,98.9026,5.7792,,,1024.2864,4983.6,,,723.8232,6049.1,,,0.1587,0.0354,,
382.8036,2905.1,,,99.0254,5.787,,,1027.4148,4992.5,,,725.7012,6071.3,,,0.1889,0.041,,
385.788,2940.7,,,99.0946,5.7997,,,1030.7904,4993.8,,,727.5516,6085.1,,,0.1594,0.0315,,
387.5304,2962.7,,,99.136,5.8109,,,1033.7292,5004.8,,,729.9756,6099.8,,,0.1586,0.0321,,
390.324,2980.5,,,99.1763,5.8202,,,1036.6848,5015.9,,,732.4968,6122.3,,,0.1377,0.0266,,
392.8644,3008.5,,,99.2045,5.8269,,,1039.884,5025.9,,,735.5232,6133.4,,,0.1532,0.03,,
395.0016,3023,,,99.2159,5.8337,,,1042.0092,5033.1,,,738.5496,6164.9,,,0.1934,0.0322,,
397.7592,3043.8,,,99.3693,5.8408,,,1044.0204,5040,,,741.4668,6179.2,,,0.164,0.0231,,
400.356,3061.4,,,99.3375,5.8489,,,1046.2584,5048.4,,,743.9916,6203.4,,,0.1901,0.0236,,
403.542,3087.6,,,99.6162,5.859,,,1048.0032,5053.9,,,746.7156,6213.6,,,0.1598,0.0299,,
406.1196,3111.1,,,99.4422,5.8743,,,1049.82,5056.1,,,749.586,6218.3,,,0.1593,0.0305,,
408.24,3135.1,,,100.0607,5.8767,,,1051.3164,5069.2,,,751.878,6233.6,,,0.2136,0.0288,,
411.4296,3154.8,,,98.4008,5.8784,,,1052.9892,5088.5,,,755.0364,6261.8,,,0.182,0.0322,,
413.7972,3174.1,,,91.2723,5.9192,,,1054.4448,5089.9,,,757.2288,6291.7,,,0.1817,0.02,,
416.5296,3208.4,,,92.6628,5.8909,,,1055.6052,5096.3,,,759.9168,6301.3,,,0.2298,0.0265,,
419.2068,3229.1,,,94.1298,5.8955,,,1057.5108,5111.3,,,762.414,6328.2,,,0.24,0.031,,
421.2852,3259.7,,,95.1266,5.8893,,,1058.8908,5113.4,,,765.5028,6346.3,,,0.2382,0.0256,,
424.7064,3272.8,,,96.0957,5.8846,,,1061.0364,5130.5,,,768.2988,6367.3,,,0.2703,0.0265,,
426.9204,3294.7,,,96.9929,5.8824,,,1062.9792,5130.3,,,770.592,6392.3,,,0.2789,0.0238,,
429.8196,3320.5,,,97.8401,5.8821,,,1064.4876,5138.7,,,773.0172,6412.3,,,0.2843,0.0229,,
432.7656,3343.5,,,98.5133,5.9029,,,1066.8624,5147.5,,,775.0452,6442.9,,,0.2509,0.0116,,
435.504,3365.8,,,99.1348,5.903,,,1069.4088,5150.3,,,777.0588,6466.4,,,0.2621,0.0099,,
438.6408,3387.4,,,99.5749,5.9098,,,1071.336,5162.9,,,779.4912,6494.6,,,0.2678,0.0217,,
441.3816,3419.6,,,99.9486,5.9183,,,1073.3316,5182,,,781.7352,6510.1,,,0.2845,0.019,,
444.0744,3442,,,100.2757,5.923,,,1075.2372,5183.6,,,784.6632,6543.2,,,0.3064,0.0362,,
446.9184,3480.3,,,100.4976,5.9333,,,1077.0288,5191.6,,,786.3456,6561.8,,,0.2819,0.0252,,
449.1576,3495.2,,,100.5511,5.9318,,,1078.7328,5200.1,,,788.832,6583.8,,,0.3043,0.0342,,
451.56,3521.2,,,100.4589,5.9429,,,1080.3732,5204.9,,,791.0316,6599.3,,,0.3115,0.0304,,
454.0536,3535.7,,,100.2851,5.9406,,,1081.6404,5221.7,,,793.4952,6621.5,,,0.2662,0.0312,,
455.9808,3558.9,,,100.1831,5.9539,,,1082.7252,5217.5,,,797.1768,6645.2,,,0.2608,0.0244,,
458.49,3581,,,100.2678,5.9514,,,1083.4572,5226.7,,,799.752,6669.7,,,0.2887,0.0269,,
460.662,3595.6,,,100.47,5.9623,,,1083.84,5242.2,,,802.7124,6691.1,,,0.2852,0.0323,,
463.242,3620.6,,,100.7461,5.9603,,,1084.536,5244.2,,,804.3036,6711,,,0.2621,0.0212,,
465.8388,3653.9,,,101.1285,5.9566,,,1085.0892,5255.3,,,805.9548,6741.3,,,0.2526,0.0197,,
467.64,3664,,,101.5438,5.9794,,,1085.5524,5259.1,,,807.2388,6765.7,,,0.2537,0.0221,,
470.4324,3690.6,,,101.9592,5.9921,,,1085.3196,5271.4,,,808.1604,6779,,,0.2545,0.026,,
472.5132,3702.4,,,102.2948,5.9915,,,1085.9928,5283.2,,,809.2068,6812.4,,,0.2299,0.0281,,
474.7404,3716.9,,,102.5387,6.0051,,,1086.018,5290.8,,,809.4948,6822.6,,,0.2701,0.0215,,
476.9844,3730.8,,,102.7068,6.0013,,,1086.4848,5288.3,,,810.0912,6827.8,,,0.2404,0.0219,,
479.4552,3761,,,102.7224,6.0109,,,1087.3788,5295.5,,,811.4976,6855.3,,,0.2355,0.0279,,
481.8072,3780.4,,,102.6182,6.0287,,,1088.4264,5300.9,,,812.8392,6876.5,,,0.2331,0.0226,,
484.2156,3800.3,,,102.4542,6.0355,,,1089.666,5307,,,814.0992,6894.7,,,0.2466,0.0235,,
487.1004,3815.8,,,102.1882,6.0353,,,1090.8144,5318.2,,,816.2028,6901.6,,,0.2164,0.0135,,
489.8808,3829.2,,,101.9768,6.0475,,,1092.552,5321.1,,,817.9584,6920,,,0.23,0.0252,,
492.48,3865.3,,,101.8386,6.0513,,,1093.6116,5330.6,,,820.0896,6931.2,,,0.2492,0.0264,,
495.5772,3887.3,,,101.8483,6.0483,,,1094.658,5334.2,,,822.3324,6954.3,,,0.21,0.0205,,
498.2736,3904.2,,,101.9609,6.0723,,,1095.3732,5354.3,,,823.8096,6963,,,0.2179,0.025,,
501.4956,3927.1,,,102.1437,6.0649,,,1096.236,5359.5,,,825.144,6973.2,,,0.2112,0.0109,,
504.5688,3956.3,,,102.3654,6.0757,,,1097.2536,5339,,,826.2804,6989.6,,,0.1844,0.0208,,
507.312,3985.3,,,102.5302,6.0851,,,1098.0708,5357.2,,,827.3424,7012.3,,,0.199,0.021,,
510.7416,4004.3,,,102.6575,6.0902,,,1098.84,5358.2,,,827.5824,7025,,,0.1742,0.0246,,
513.27,4022.4,,,102.5723,6.0943,,,1099.434,5369.1,,,828.1896,7027,,,0.1795,0.0173,,
515.8632,4056.5,,,102.3299,6.0977,,,1100.1912,5366.3,,,828.852,7044.3,,,0.2039,0.0216,,
518.7288,4074.3,,,,,,,1100.6472,5367.7,,,829.2444,7051.7,,,0.145,0.0293,,
521.5404,4098.9,,,1.2668,-0.0032,,,1101.4656,5375.7,,,830.2608,7061.1,,,0.1618,0.018,,
524.1672,4125.8,,,1.2999,-0.0034,,,1102.0608,5383.5,,,831.5136,7074,,,0.194,0.0264,,
526.8972,4153.5,,,1.3374,-0.0017,,,1103.4864,5387.7,,,834.1716,7086.4,,,0.1488,0.0264,,
529.722,4168.5,,,1.3383,-0.0023,,,1105.5264,5387.3,,,836.6052,7092.6,,,0.2185,0.017,,
531.8112,4199.4,,,1.3713,-0.0062,,,1107.4716,5403.9,,,839.658,7099.6,,,0.194,0.0166,,
534.7188,4230.4,,,1.3726,0.0021,,,1109.9352,5403.4,,,842.9496,7113.8,,,0.212,0.0201,,
536.9268,4249.1,,,1.3765,-0.0003,,,1112.1204,5410.6,,,846.2568,7133,,,0.1922,0.021,,
539.3952,4273.1,,,1.4041,-0.0036,,,1115.0052,5423.7,,,849.8988,7138.8,,,0.1674,0.0184,,
541.866,4300.6,,,1.4584,-0.0007,,,1117.9416,5422.6,,,853.4964,7148.6,,,0.2213,0.0287,,
544.2468,4323.3,,,1.4615,0.0055,,,1120.794,5417,,,857.226,7170.1,,,0.1947,0.025,,
546.4032,4347.6,,,1.4983,0.0011,,,1123.2852,5426.9,,,859.8324,7180.6,,,0.1612,0.0267,,
548.7156,4371.1,,,1.5057,0.0045,,,1125.5544,5425.5,,,862.5252,7187,,,0.2086,0.0192,,
551.6064,4393.7,,,1.5457,0.0068,,,1128.5496,5431.7,,,865.032,7202.4,,,0.2112,0.0269,,
554.0376,4421.3,,,1.5833,0.0066,,,1130.6592,5444.2,,,866.82,7222.9,,,0.2231,0.0207,,
556.374,4441.8,,,1.5971,0.0184,,,1132.5576,5458.5,,,868.458,7243.4,,,0.2083,0.0117,,
559.3296,4456,,,1.6546,0.0176,,,1135.068,5454.7,,,870.5868,7250.2,,,0.1874,0.0236,,
562.05,4484.5,,,1.719,0.0092,,,1136.9328,5468.2,,,871.7784,7266.2,,,0.1886,0.014,,
565.6212,4524.4,,,1.7472,0.0139,,,1138.6344,5472,,,872.9928,7283.4,,,0.195,0.0137,,
569.5092,4552.7,,,1.7497,0.0083,,,1141.1484,5477.6,,,873.9684,7298.3,,,0.1681,0.0171,,
573.486,4572.2,,,1.8105,0.0223,,,1142.0268,5480.8,,,875.6076,7316.9,,,0.1797,0.0121,,
578.1384,4594.3,,,1.8576,0.0195,,,1144.3752,5491.8,,,877.8408,7330.7,,,0.174,0.0231,,
582.9504,4620.8,,,1.8822,0.0092,,,1145.6148,5504.3,,,880.086,7333.6,,,0.159,0.0103,,
588.402,4653.8,,,1.8915,0.0203,,,1149.4344,5510.4,,,881.3604,7353,,,0.1953,0.0166,,
594.3012,4691.8,,,1.9325,0.026,,,1148.67,5517.1,,,882.8784,7370.3,,,0.2169,0.0238,,
599.7732,4713.6,,,1.9716,0.0228,,,0,0,,,884.208,7388,,,0.2101,0.0169,,
605.7888,4751.1,,,2.0317,0.0288,,,3.3648,-81.1,,,885.5508,7400.5,,,0.2157,0.0194,,
611.0232,4802.6,,,2.0503,0.0224,,,3.8988,-84.8,,,887.508,7413.4,,,0.2564,0.0166,,
617.052,4843.2,,,2.0986,0.0273,,,4.0152,-85.9,,,889.1904,7428.6,,,0.2482,0.0148,,
622.0704,4882,,,2.1252,0.0324,,,3.9972,-88.8,,,891.444,7428.3,,,0.2367,0.0158,,
627.09,4925.8,,,2.1335,0.0371,,,4.3392,-82.1,,,893.3376,7441.2,,,0.2556,0.0165,,
631.476,4981.7,,,2.1569,0.0337,,,3.9396,-80.9,,,895.2228,7472.4,,,0.2558,0.0103,,
635.598,5018.1,,,2.2208,0.0418,,,4.0176,-82.4,,,897.2424,7473.3,,,0.2884,0.0156,,
640.0584,5066.3,,,2.2855,0.0471,,,3.9636,-68.6,,,898.4544,7490,,,0.3035,0.0241,,
643.9944,5097,,,2.3006,0.0437,,,3.7908,-81.9,,,900.1884,7502.3,,,0.2916,0.0248,,
647.5416,5149.1,,,2.3828,0.052,,,3.936,-91,,,901.3836,7513.5,,,0.3072,0.0128,,
650.7744,5181.6,,,2.3936,0.0406,,,3.7596,-80.8,,,902.3436,7530.9,,,0.3208,0.0218,,
654.042,5213.8,,,2.4108,0.05,,,4.0404,-88.5,,,903.1824,7540,,,0.3278,0.0142,,
656.2812,5250.4,,,2.4624,0.0483,,,4.314,-86.2,,,904.9464,7558.1,,,0.3327,0.0127,,
658.9404,5280.1,,,2.4747,0.043,,,4.0572,-84.9,,,907.5876,7570.8,,,0.3341,0.0152,,
661.0488,5318.7,,,2.5218,0.0488,,,4.1844,-82.1,,,910.1004,7576.7,,,0.3439,0.0151,,
662.8692,5342.3,,,2.5748,0.0559,,,4.2204,-79.4,,,913.6452,7593.3,,,0.3938,0.02,,
664.7232,5371.7,,,2.6139,0.0522,,,4.0272,-89.1,,,917.5932,7610.7,,,0.3987,0.0185,,
666.4956,5393.8,,,2.6392,0.0509,,,4.872,-78,,,921.672,7619.6,,,0.3955,0.0148,,
668.0844,5427.9,,,2.6636,0.054,,,4.5108,-78.6,,,926.3484,7642.3,,,0.4111,0.0171,,
669.8832,5448.6,,,2.6626,0.0571,,,4.4148,-83.2,,,931.2084,7658.5,,,0.4034,0.0188,,
671.3772,5467.8,,,2.714,0.054,,,4.6404,-82.5,,,935.946,7675.1,,,0.4211,0.0178,,
673.5012,5491.9,,,2.7521,0.0573,,,4.8324,-80.8,,,939.4104,7693.4,,,0.4165,0.0157,,
675.084,5516.3,,,2.7865,0.0598,,,4.9644,-80.5,,,942.402,7707,,,0.4141,0.0118,,
677.7996,5552.4,,,2.8331,0.0641,,,4.9656,-74.3,,,944.91,7735.4,,,0.4081,0.016,,
680.3088,5565.7,,,2.8247,0.0699,,,4.6044,-75.3,,,947.0952,7766.7,,,0.4218,0.021,,
682.5888,5580.1,,,2.8751,0.0643,,,4.8936,-75.6,,,949.2072,7796.8,,,0.4459,0.027,,
684.8052,5607.3,,,2.9053,0.0686,,,5.0688,-81.9,,,950.6184,7803.8,,,0.4457,0.0179,,
686.4768,5631.1,,,2.9015,0.0747,,,4.776,-84.5,,,951.7488,7824.5,,,0.4284,0.0153,,
688.3932,5656.7,,,2.9402,0.0673,,,4.6368,-83.1,,,953.16,7850.6,,,0.4368,0.013,,
690.45,5673.5,,,3.003,0.0671,,,5.0232,-75.4,,,954.9564,7876.5,,,0.4162,0.018,,
692.0448,5687.6,,,3.0464,0.0685,,,5.0268,-71.9,,,957.4392,7901.6,,,0.4307,0.0138,,
694.23,5711.1,,,3.0484,0.0668,,,5.3976,-75.5,,,959.2116,7930,,,0.4566,0.0095,,
696.3996,5739.1,,,3.083,0.0693,,,4.7628,-76.9,,,961.782,7938,,,0.4269,0.0136,,
699.0792,5765.8,,,3.1172,0.0679,,,5.1108,-79.8,,,964.3632,7969.4,,,0.4727,0.0115,,
701.6112,5777.7,,,3.1187,0.0785,,,5.3868,-83.5,,,965.9712,7981.5,,,0.4224,0.0134,,
704.1288,5803.9,,,3.16,0.0797,,,5.4156,-77.1,,,967.722,8010.9,,,0.4236,0.0171,,
706.7136,5823.9,,,3.2113,0.0815,,,5.3292,-85.6,,,969.3,8031.5,,,0.4326,0.0099,,
709.0812,5843.1,,,3.2407,0.0805,,,5.4108,-85.8,,,970.6416,8048.8,,,0.4356,0.0085,,
710.9772,5866.7,,,3.2487,0.0869,,,5.2488,-81.6,,,971.55,8067.3,,,0.4444,0.0143,,
712.59,5885.3,,,3.2613,0.0849,,,5.3268,-77.5,,,971.5584,8091.5,,,0.4458,0.0054,,
714.3936,5905.6,,,3.28,0.0823,,,5.5272,-77.7,,,970.488,8107.5,,,0.4597,0.0075,,
715.6152,5925.8,,,3.3435,0.0936,,,5.586,-79.2,,,970.1328,8122,,,0.4259,0.0157,,
716.826,5950.1,,,3.3644,0.0764,,,5.8284,-78,,,969.588,8153.5,,,0.4346,0.0093,,
718.2252,5970.5,,,3.4168,0.0854,,,5.3736,-82.4,,,969.2916,8166.3,,,0.4095,0.0062,,
719.9088,5986.4,,,3.4267,0.0893,,,5.6448,-76.8,,,969.3984,8182.5,,,0.4158,0.0153,,
721.374,6001.4,,,3.4262,0.0913,,,5.7096,-82.5,,,970.4088,8196.9,,,0.3833,0.0169,,
723.252,6021.3,,,3.505,0.0927,,,5.25,-84.9,,,971.9172,8212,,,0.3828,0.0148,,
725.1792,6033.6,,,3.4891,0.0858,,,5.5176,-86.5,,,974.0316,8240.5,,,0.4377,0.0154,,
727.494,6053.2,,,3.4705,0.09,,,5.7492,-76.9,,,976.9284,8251,,,0.4584,0.0176,,
730.9404,6084.2,,,3.4756,0.0958,,,5.7288,-74.5,,,980.742,8267.1,,,0.4268,0.0143,,
734.1132,6098.6,,,3.4457,0.103,,,5.202,-79.6,,,984.9468,8274.6,,,0.4372,0.0191,,
737.9328,6120.3,,,3.3673,0.1012,,,5.0136,-79.7,,,989.01,8301.3,,,0.4329,0.0201,,
