Dcu1,Dtu1,Dcd1,Dtd1,Dcu2,Dtu2,Dcd2,Dtd2,Dcu3,Dtu3,Dcd3,Dtd3,Dcu4,Dtu4,Dcd4,Dtd4,Dcu5,Dtu5,Dcd5,Dtd5
101.5842,1314.07019,,,100.7597,1312.205684,,,,,,,94.2718,1290.181441,,,79.4345,1287.859738,,
101.5917,1313.075745,,,100.7567,1310.602633,,,,,,,94.2755,1289.605176,,,79.4518,1287.219779,,
101.6017,1313.513907,,,100.7645,1311.081542,,,,,,,94.2734,1288.867573,,,79.4583,1288.018523,,
101.6149,1313.020578,,,100.7636,1310.62212,,,,,,,94.2762,1288.782042,,,79.4692,1288.08366,,
101.6155,1312.335587,,,100.7493,1309.78094,,,,,,,94.2804,1289.077157,,,79.472,1286.812599,,
101.6163,1313.432002,,,100.7413,1309.080334,,,,,,,94.2892,1290.243117,,,79.4753,1287.824142,,
101.6179,1312.419141,,,100.755,1308.596564,,,,,,,94.2818,1289.668501,,,79.503,1286.285198,,
101.6327,1312.356352,,,100.7492,1309.200432,,,,,,,94.288,1290.426869,,,79.5064,1286.757268,,
101.6465,1311.637041,,,100.7491,1308.069533,,,,,,,94.2925,1288.743231,,,79.5101,1286.565976,,
101.649,1312.217055,,,100.7572,1307.598123,,,,,,,94.3003,1289.142418,,,79.5167,1286.573969,,
101.6457,1311.753637,,,100.7493,1307.802846,,,,,,,94.3098,1288.358876,,,79.535,1286.900149,,
101.6464,1312.320343,,,100.7531,1307.408026,,,,,,,94.3065,1288.179986,,,79.5522,1285.738227,,
101.6654,1312.744538,,,100.7493,1307.99113,,,,,,,94.3056,1288.69511,,,79.5608,1284.258858,,
101.6671,1312.371019,,,100.7462,1307.949353,,,,,,,94.3082,1288.262798,,,79.5735,1283.55166,,
101.6729,1313.069071,,,100.7507,1308.795807,,,,,,,94.3226,1290.235495,,,79.5818,1284.707815,,
101.6787,1312.74907,,,100.7518,1308.06117,,,,,,,94.3291,1289.422166,,,79.5979,1283.218394,,
101.6795,1313.910498,,,100.7372,1310.697681,,,,,,,94.3317,1290.942158,,,79.6054,1283.659522,,
101.6859,1313.938102,,,100.7335,1310.429799,,,,,,,94.3369,1291.615778,,,79.6076,1284.64618,,
101.6894,1313.901228,,,100.7408,1309.738504,,,,,,,94.3288,1291.77584,,,79.6256,1284.373147,,
101.7152,1313.821877,,,100.7421,1310.148897,,,,,,,94.3332,1291.751861,,,79.6298,1284.95518,,
101.7105,1313.052426,,,100.7387,1309.218725,,,,,,,94.3438,1291.253506,,,79.6436,1284.971824,,
101.7194,1313.181135,,,100.7457,1309.886948,,,,,,,94.3564,1291.552453,,,79.6501,1286.523169,,
101.7252,1313.81854,,,100.7364,1309.405484,,,,,,,94.3646,1289.907749,,,79.6556,1284.665255,,
101.7178,1315.110242,,,100.7389,1310.536754,,,,,,,94.365,1291.742303,,,79.6696,1285.620312,,
101.7343,1316.513102,,,100.716,1310.774684,,,,,,,94.3732,1291.555832,,,79.694,1284.622036,,
101.7391,1316.978456,,,100.7286,1312.166626,,,,,,,94.3933,1292.055876,,,79.6854,1284.928358,,
101.7624,1317.582696,,,100.726,1311.404096,,,,,,,94.3934,1292.865703,,,79.6902,1285.737073,,
101.7442,1316.726189,,,100.7107,1311.379212,,,,,,,94.3881,1291.858528,,,79.7087,1285.14919,,
101.7523,1317.82042,,,100.7308,1312.744827,,,,,,,94.4017,1292.884161,,,79.7169,1285.324208,,
101.7595,1317.94954,,,100.7231,1312.011714,,,,,,,94.4042,1292.56894,,,79.7271,1284.187541,,
101.7574,1317.754623,,,100.7167,1313.518027,,,,,,,94.4013,1292.435452,,,79.74,1285.524646,,
,,,,100.7209,1313.108376,,,,,,,94.3957,1291.754704,,,79.739,1285.692165,,
,,,,100.7239,1314.320397,,,,,,,94.4053,1293.271441,,,79.7592,1286.565976,,
,,,,100.7221,1313.629061,,,,,,,94.4153,1291.829358,,,79.7701,1286.449792,,
,,,,100.7225,1314.865844,,,,,,,94.4156,1291.766322,,,79.766,1285.696821,,
,,,,100.7243,1314.910587,,,,,,,94.4359,1292.11611,,,79.7823,1286.681789,,
,,,,100.7195,1313.014769,,,,,,,94.4452,1291.051791,,,79.7986,1286.469774,,
,,,,100.7192,1314.864526,,,,,,,94.4354,1291.540093,,,79.8005,1287.587365,,
,,,,100.7237,1314.18934,,,,,,,94.4389,1290.711396,,,79.8154,1287.383178,,
,,,,100.7304,1316.739702,,,,,,,94.4488,1291.555708,,,79.8248,1287.119828,,
,,,,100.7191,1315.291976,,,,,,,94.4498,1291.991769,,,79.8298,1286.26674,,
,,,,100.7227,1314.479141,,,,,,,94.448,1293.559964,,,79.8415,1286.528855,,
,,,,100.7142,1314.923606,,,,,,,94.471,1293.045994,,,79.8469,1286.26122,,
,,,,100.7163,1314.685017,,,,,,,94.4824,1292.812679,,,79.8562,1285.314155,,
,,,,100.7253,1316.645437,,,,,,,94.4845,1295.454629,,,79.8708,1286.055384,,
,,,,100.7206,1315.663023,,,,,,,94.4844,1294.353682,,,79.8791,1285.192533,,
,,,,100.7144,1317.280411,,,,,,,94.4809,1295.654572,,,79.8816,1286.790804,,
,,,,100.7207,1315.2111,,,,,,,94.4879,1295.175787,,,79.875,1285.89454,,
,,,,100.7093,1316.330216,,,,,,,94.4919,1295.087454,,,79.8813,1285.905622,,
,,,,100.7122,1315.824774,,,,,,,94.4996,1295.029156,,,79.907,1287.691024,,
,,,,100.7092,1315.107152,,,,,,,94.5024,1294.654195,,,79.9154,1288.840463,,
,,,,100.7084,1314.893036,,,,,,,94.5062,1294.632812,,,79.9086,1289.399712,,
,,,,100.716,1313.465291,,,,,,,94.5133,1294.36184,,,79.922,1288.205406,,
,,,,100.7208,1314.701621,,,,,,,94.52,1294.234656,,,79.9392,1289.393161,,
,,,,100.7198,1313.446298,,,,,,,94.5287,1293.062021,,,79.9361,1288.289248,,
,,,,100.7083,1313.535949,,,,,,,94.5217,1294.15584,,,79.9395,1287.612868,,
,,,,100.6984,1314.440701,,,,,,,94.5409,1294.283395,,,79.9623,1287.539738,,
,,,,100.7047,1315.059402,,,,,,,94.5499,1294.744629,,,79.952,1288.545512,,
,,,,100.7069,1315.97297,,,,,,,94.5408,1294.270788,,,79.9694,1288.587825,,
,,,,100.6936,1316.443969,,,,,,,94.5526,1293.89492,,,79.9728,1288.927807,,
,,,,100.6955,1316.502555,,,,,,,94.5522,1294.212984,,,79.9794,1290.533824,,
,,,,100.6905,1315.474327,,,,,,,94.559,1292.80069,,,79.9869,1288.648183,,
,,,,100.7028,1316.401286,,,,,,,94.5593,1294.124116,,,79.9975,1288.777015,,
,,,,100.7081,1314.695688,,,,,,,94.5731,1293.108454,,,80.0121,1288.099522,,
,,,,100.698,1314.352904,,,,,,,94.592,1294.305314,,,80.0248,1287.679035,,
,,,,100.6953,1314.995954,,,,,,,94.595,1293.71603,,,80.0328,1287.864888,,
,,,,100.7074,1315.174597,,,,,,,94.5849,1292.520035,,,80.0277,1288.364562,,
,,,,100.718,1316.335654,,,,,,,94.5955,1293.81421,,,80.0301,1288.695645,,
,,,,100.7029,1315.112673,,,,,,,94.5907,1293.585014,,,80.0537,1288.010778,,
,,,,100.7049,1315.582271,,,,,,,94.5984,1294.234779,,,80.066,1289.681808,,
,,,,100.6966,1314.339349,,,,,,,94.6033,1292.469606,,,80.0589,1288.378611,,
,,,,100.6937,1314.464309,,,,,,,94.6027,1293.630787,,,80.0752,1288.546172,,
,,,,100.6943,1314.3253,,,,,,,94.6048,1294.04324,,,80.0856,1288.44622,,
,,,,100.6926,1313.760489,,,,,,,94.6201,1294.740386,,,80.0928,1288.521122,,
,,,,100.6899,1314.627626,,,,,,,94.6227,1294.777919,,,80.1109,1288.897608,,
,,,,100.6939,1313.082214,,,,,,,94.6186,1293.68237,,,80.1233,1289.289832,,
,,,,100.7042,1313.550534,,,,,,,94.6308,1294.302224,,,80.1244,1290.643828,,
,,,,100.7077,1311.488474,,,,,,,94.6312,1294.350098,,,80.1241,1289.407705,,
,,,,100.6918,1310.923663,,,,,,,94.6423,1295.762393,,,80.1471,1289.653545,,
,,,,100.6917,1310.767474,,,,,,,94.6561,1294.325831,,,80.156,1289.287895,,
,,,,100.6961,1311.777492,,,,,,,94.6507,1295.046172,,,80.1546,1289.884554,,
,,,,100.6995,1312.467262,,,,,,,94.6599,1295.241295,,,80.1767,1289.583258,,
,,,,100.6928,1311.889556,,,,,,,94.6562,1294.401145,,,80.1668,1289.738046,,
,,,,100.6956,1314.028784,,,,,,,94.6621,1295.051446,,,80.1811,1291.526909,,
,,,,100.6878,1313.871564,,,,,,,94.6639,1295.920766,,,80.1846,1291.794792,,
,,,,100.695,1314.415075,,,,,,,94.6643,1297.966716,,,80.1945,1291.7168,,
,,,,100.6908,1313.871276,,,,,,,94.6727,1297.259807,,,80.2006,1290.461724,,
,,,,100.6894,1314.580163,,,,,,,94.6704,1298.65249,,,80.2085,1290.416198,,
,,,,100.6927,1314.578721,,,,,,,94.6763,1298.539644,,,80.2138,1292.901176,,
,,,,100.6946,1313.476745,,,,,,,94.672,1298.205841,,,80.2074,1290.051166,,
,,,,100.6914,1313.789,,,,,,,94.6922,1297.624138,,,80.047,1254.212687,,
,,,,100.695,1312.309013,,,,,,,94.6967,1297.450274,,,80.0443,1262.081516,,
,,,,100.6797,1313.361714,,,,,,,94.6946,1298.346416,,,80.0458,1268.431549,,
,,,,100.6905,1312.430883,,,,,,,94.7005,1297.176088,,,80.0337,1273.946292,,
,,,,100.6948,1312.252652,,,,,,,94.7148,1298.66897,,,80.0378,1278.732744,,
,,,,100.6912,1310.85247,,,,,,,94.7051,1297.357574,,,80.0315,1283.099738,,
,,,,100.6944,1310.560609,,,,,,,94.7048,1296.622402,,,80.0287,1286.40851,,
,,,,100.6925,1309.944463,,,,,,,94.7086,1297.159691,,,80.0303,1290.44302,,
,,,,100.689,1308.6088,,,,,,,94.7129,1297.584669,,,80.0342,1291.53997,,
,,,,100.6907,1309.05376,,,,,,,94.7158,1297.257088,,,80.0346,1292.721256,,
,,,,100.7016,1306.528818,,,,,,,94.7287,1296.257122,,,80.034,1292.293682,,
,,,,100.6915,1308.346191,,,,,,,94.7394,1296.415907,,,80.0378,1292.931994,,
,,,,100.694,1308.43094,,,,,,,94.7399,1295.226092,,,80.0415,1292.766246,,
,,,,100.6867,1309.23846,,,,,,,94.7491,1296.339028,,,80.0384,1292.422144,,
,,,,100.6805,1310.330754,,,,,,,94.7532,1295.461221,,,80.0356,1292.554231,,
,,,,100.68,1310.132252,,,,,,,94.7663,1295.903338,,,80.035,1290.756428,,
,,,,100.6792,1313.04262,,,,,,,94.759,1295.93226,,,80.0547,1291.136004,,
,,,,100.6914,1311.80559,,,,,,,94.7668,1295.565951,,,80.0574,1290.749836,,
,,,,100.6848,1312.727523,,,,,,,94.7783,1295.88863,,,80.0399,1292.94077,,
,,,,100.6797,1313.226414,,,,,,,94.7662,1295.146659,,,80.0428,1293.464545,,
,,,,100.679,1314.040237,,,,,,,94.7863,1296.951919,,,80.0471,1295.29226,,
,,,,100.6748,1314.22094,,,,,,,94.7816,1296.090633,,,80.038,1295.729103,,
,,,,100.683,1314.551364,,,,,,,94.7837,1297.251649,,,80.035,1294.897316,,
,,,,100.6855,1315.009138,,,,,,,94.8066,1298.509073,,,80.045,1295.862591,,
,,,,100.674,1313.918491,,,,,,,94.8016,1297.963997,,,80.0506,1295.049386,,
,,,,100.675,1313.626218,,,,,,,94.798,1298.142888,,,80.0442,1297.194422,,
,,,,100.68,1312.677218,,,,,,,94.8098,1298.1131,,,80.0501,1294.791721,,
,,,,100.6762,1314.839764,,,,,,,94.8131,1298.779634,,,80.0522,1295.022441,,
,,,,100.6686,1314.705782,,,,,,,94.8171,1297.77596,,,80.0349,1293.724311,,
,,,,100.678,1315.597268,,,,,,,94.829,1299.21726,,,80.0521,1295.248794,,
,,,,100.681,1316.763475,,,,,,,94.8285,1297.952667,,,80.044,1296.476924,,
,,,,100.6796,1317.147665,,,,,,,94.8271,1298.509444,,,80.0452,1295.943343,,
,,,,100.6748,1317.470384,,,,,,,94.8364,1299.507061,,,80.04,1297.180456,,
,,,,100.6886,1315.641104,,,,,,,94.8218,1299.086615,,,80.0392,1295.973625,,
,,,,100.6786,1315.871989,,,,,,,94.8356,1298.950655,,,80.0499,1296.437455,,
,,,,100.6731,1314.477616,,,,,,,94.8392,1298.633662,,,80.0434,1294.962206,,
,,,,100.6722,1314.119836,,,,,,,94.8481,1299.640961,,,80.0422,1296.662489,,
,,,,100.6743,1314.134791,,,,,,,94.8528,1298.437715,,,80.0511,1295.420598,,
,,,,100.6784,1314.39843,,,,,,,94.8725,1298.89314,,,80.0498,1294.94997,,
,,,,100.6787,1315.444168,,,,,,,94.8697,1298.201968,,,80.0489,1294.6626,,
,,,,100.6758,1314.215914,,,,,,,94.8584,1298.079069,,,80.0491,1294.447206,,
,,,,100.6644,1315.332475,,,,,,,94.8689,1298.668723,,,80.0436,1294.513497,,
,,,,100.6685,1314.371732,,,,,,,94.8783,1298.301425,,,80.0477,1293.636596,,
,,,,100.6628,1314.576908,,,,,,,94.8686,1299.148538,,,80.0422,1294.171331,,
,,,,100.6548,1313.597584,,,,,,,94.89,1298.109886,,,80.0546,1293.123904,,
,,,,100.6572,1312.319313,,,,,,,94.8877,1299.198555,,,80.0623,1293.942795,,
,,,,100.6622,1311.286594,,,,,,,94.8908,1299.663786,,,80.0435,1292.369284,,
,,,,100.6719,1310.534035,,,,,,,94.8984,1300.399082,,,80.0468,1292.712604,,
,,,,100.6657,1310.735626,,,,,,,94.8976,1299.945717,,,80.0362,1292.550482,,
,,,,100.6694,1310.033867,,,,,,,94.899,1298.207366,,,80.0382,1291.990739,,
,,,,100.6464,1311.688747,,,,,,,94.9056,1299.711742,,,80.0507,1293.458077,,
,,,,100.6612,1310.821776,,,,,,,94.9011,1298.858573,,,80.0429,1293.419143,,
,,,,100.6523,1312.475379,,,,,,,94.9013,1299.425814,,,80.0381,1295.210601,,
,,,,100.6665,1311.316011,,,,,,,94.9133,1299.677835,,,80.0417,1295.379974,,
,,,,100.6592,1310.344185,,,,,,,94.9248,1301.444161,,,80.0352,1297.551544,,
,,,,100.6606,1311.423048,,,,,,,94.9185,1302.605878,,,80.0422,1299.784131,,
,,,,100.6526,1311.095344,,,,,,,94.928,1302.609874,,,80.0484,1301.20619,,
,,,,100.6442,1312.103796,,,,,,,94.9378,1303.695206,,,80.0437,1301.358795,,
,,,,100.6578,1311.68541,,,,,,,94.9334,1302.320568,,,80.037,1301.633516,,
,,,,100.6532,1311.382302,,,,,,,94.9524,1302.624418,,,80.0487,1303.983441,,
,,,,100.6486,1310.759358,,,,,,,94.953,1301.688189,,,80.0511,1303.979444,,
,,,,100.6652,1310.532222,,,,,,,94.9512,1303.20818,,,80.0467,1304.852637,,
,,,,100.6489,1311.847903,,,,,,,94.9563,1302.306518,,,80.038,1304.573013,,
,,,,100.6571,1311.079358,,,,,,,94.9548,1302.215302,,,80.0417,1304.076841,,
,,,,100.6561,1313.032938,,,,,,,94.9653,1303.673905,,,80.0376,1304.261252,,
,,,,100.6472,1312.018553,,,,,,,94.9661,1302.566655,,,80.0319,1304.817947,,
,,,,100.6542,1312.429482,,,,,,,94.9832,1303.423821,,,80.0408,1305.898499,,
,,,,100.6637,1312.399159,,,,,,,94.976,1302.479723,,,80.0357,1304.814445,,
,,,,100.6637,1312.886926,,,,,,,94.9777,1302.301739,,,80.0351,1306.072734,,
,,,,100.6445,1313.672651,,,,,,,94.9963,1301.852618,,,80.0404,1305.046071,,
,,,,100.6504,1313.873212,,,,,,,94.9846,1301.867615,,,80.0385,1304.347937,,
,,,,100.6446,1315.472679,,,,,,,95.0003,1302.07345,,,80.0385,1303.348755,,
,,,,100.6418,1314.490759,,,,,,,95.0195,1302.350355,,,80.0391,1303.470913,,
,,,,100.642,1315.131502,,,,,,,95.0191,1302.92662,,,80.0384,1304.453574,,
,,,,100.6491,1314.132608,,,,,,,95.0044,1301.772525,,,80.0434,1304.293512,,
,,,,100.6467,1315.156675,,,,,,,95.021,1302.504732,,,80.0337,1304.376571,,
,,,,100.6619,1314.583995,,,,,,,95.026,1302.687371,,,80.032,1303.09933,,
,,,,100.6572,1315.061091,,,,,,,95.0255,1302.84253,,,80.0405,1303.195656,,
,,,,100.6603,1314.832554,,,,,,,95.0228,1302.158322,,,80.0325,1302.412279,,
,,,,100.6552,1313.349066,,,,,,,95.0224,1301.216408,,,80.0337,1303.796187,,
,,,,100.6467,1314.484332,,,,,,,95.0283,1301.07711,,,80.0413,1302.864325,,
,,,,100.6532,1313.068288,,,,,,,95.0403,1301.391796,,,80.0474,1303.176456,,
,,,,100.6551,1312.426227,,,,,,,95.0333,1302.635912,,,80.0404,1303.095086,,
,,,,100.6526,1311.590362,,,,,,,95.0429,1301.000602,,,80.0392,1301.858963,,
,,,,100.6482,1312.708571,,,,,,,95.0354,1300.607224,,,80.0399,1303.009432,,
,,,,100.6596,1312.588885,,,,,,,95.0501,1300.968136,,,80.0485,1302.289091,,
,,,,100.6501,1312.080312,,,,,,,95.0579,1301.587867,,,80.0581,1302.557344,,
,,,,100.6389,1312.661108,,,,,,,95.0617,1300.94218,,,80.0444,1301.165072,,
,,,,100.6389,1311.139304,,,,,,,95.0781,1300.683856,,,80.0382,1300.393149,,
,,,,100.639,1314.061538,,,,,,,95.0729,1301.90383,,,80.04,1300.559391,,
,,,,100.6429,1312.423014,,,,,,,95.0832,1300.106315,,,80.031,1300.854507,,
,,,,100.6423,1311.956259,,,,,,,95.0816,1299.920585,,,80.0337,1300.869339,,
,,,,100.6434,1313.125309,,,,,,,95.0969,1299.549126,,,80.0395,1299.713432,,
,,,,100.6312,1312.280091,,,,,,,95.1,1299.626252,,,80.0487,1300.21154,,
,,,,100.6358,1312.432036,,,,,,,95.0974,1298.850086,,,80.0413,1300.222746,,
,,,,100.647,1311.302456,,,,,,,95.0921,1298.751659,,,80.0425,1300.02169,,
,,,,100.6476,1310.425432,,,,,,,95.1105,1299.203705,,,80.0311,1299.118092,,
,,,,100.6553,1309.618571,,,,,,,95.1008,1298.551344,,,80.0325,1299.042366,,
,,,,100.6464,1310.122982,,,,,,,95.094,1300.158392,,,80.026,1300.478928,,
,,,,100.6404,1309.819874,,,,,,,95.1005,1299.337729,,,80.0232,1299.320837,,
,,,,100.6397,1309.988094,,,,,,,95.1003,1299.76386,,,80.0374,1300.97959,,
,,,,100.6256,1310.409322,,,,,,,95.1156,1300.255912,,,80.0291,1300.633428,,
,,,,100.6359,1308.809362,,,,,,,95.1194,1299.961579,,,80.0253,1300.564047,,
,,,,100.6421,1310.691501,,,,,,,95.1204,1301.187526,,,80.0401,1300.487168,,
,,,,100.642,1309.85098,,,,,,,95.1195,1300.667212,,,80.0422,1300.576942,,
,,,,100.651,1309.871621,,,,,,,95.1333,1300.920015,,,80.0448,1302.108388,,
,,,,100.6406,1309.576011,,,,,,,95.1274,1300.868432,,,80.0473,1301.517044,,
,,,,100.6289,1309.089357,,,,,,,95.129,1302.19841,,,80.0331,1302.149423,,
,,,,100.6265,1309.473052,,,,,,,95.141,1301.533936,,,80.027,1301.257154,,
,,,,100.6164,1309.37854,,,,,,,95.1412,1301.618025,,,80.0403,1302.372274,,
,,,,100.6268,1311.269331,,,,,,,95.1543,1301.67826,,,80.0509,1301.991009,,
,,,,100.6289,1309.777314,,,,,,,95.1481,1301.727288,,,80.0404,1303.070943,,
,,,,100.6254,1309.626564,,,,,,,95.1466,1302.398353,,,80.0398,1302.468517,,
,,,,100.6238,1308.559154,,,,,,,95.1476,1300.682456,,,80.0453,1301.539745,,
,,,,100.6317,1308.41277,,,,,,,95.1709,1302.280974,,,80.0516,1301.537809,,
,,,,100.6266,1307.628199,,,,,,,95.1731,1302.347142,,,80.0449,1300.663462,,
,,,,100.6286,1306.687974,,,,,,,95.1727,1302.588944,,,80.0415,1301.342686,,
,,,,100.6188,1307.319281,,,,,,,95.183,1302.235819,,,80.0446,1300.648012,,
,,,,100.6311,1305.868052,,,,,,,95.1878,1301.710231,,,80.0385,1300.787928,,
,,,,100.6324,1306.82105,,,,,,,95.1834,1301.911699,,,80.0377,1302.12116,,
,,,,100.6186,1305.171196,,,,,,,95.1864,1300.895872,,,80.042,1303.390284,,
,,,,100.6384,1307.526188,,,,,,,95.1952,1301.05478,,,80.0454,1303.258856,,
,,,,100.6345,1308.352536,,,,,,,95.192,1300.405138,,,80.0436,1303.200188,,
,,,,100.6402,1308.816984,,,,,,,95.198,1299.639931,,,80.0458,1304.261912,,
,,,,100.627,1310.152894,,,,,,,95.1967,1299.517526,,,80.0501,1303.080502,,
,,,,100.6267,1309.876236,,,,,,,95.2024,1299.897101,,,80.0421,1304.69204,,
,,,,100.6213,1310.48888,,,,,,,95.2159,1300.031248,,,80.0451,1302.611522,,
,,,,100.6241,1310.504247,,,,,,,95.2223,1299.994333,,,80.0372,1301.462742,,
,,,,100.6192,1311.140622,,,,,,,95.2257,1301.121977,,,80.0345,1300.783808,,
,,,,100.6177,1310.41781,,,,,,,95.2312,1300.577725,,,80.0337,1299.68455,,
,,,,100.6148,1312.696582,,,,,,,95.2199,1301.139158,,,80.0383,1299.008706,,
,,,,100.6067,1312.539857,,,,,,,95.2278,1299.713967,,,80.0369,1298.127273,,
,,,,100.6239,1312.01983,,,,,,,95.2252,1300.652009,,,80.0327,1299.53108,,
,,,,100.6231,1312.679813,,,,,,,95.2237,1299.76077,,,80.0283,1298.468821,,
,,,,100.6274,1311.564818,,,,,,,95.2415,1299.688918,,,80.0365,1298.988971,,
,,,,100.6233,1311.860675,,,,,,,95.2478,1299.715615,,,80.03,1300.034091,,
,,,,100.6168,1310.323008,,,,,,,95.2519,1298.402777,,,80.0384,1300.103348,,
,,,,100.6154,1311.576271,,,,,,,95.2575,1298.634033,,,80.0315,1301.569286,,
,,,,100.6076,1312.68484,,,,,,,95.261,1297.818891,,,80.0292,1302.176368,,
,,,,100.5956,1312.099923,,,,,,,95.2478,1298.66036,,,80.026,1303.5728,,
,,,,100.6165,1312.042284,,,,,,,95.2647,1298.75306,,,80.0319,1301.259585,,
,,,,100.6172,1311.236701,,,,,,,95.2826,1298.841434,,,80.0378,1300.621026,,
,,,,100.6099,1310.676298,,,,,,,95.2654,1299.582663,,,80.0358,1299.487491,,
,,,,100.6173,1309.955051,,,,,,,95.2843,1299.046774,,,80.036,1300.421371,,
,,,,100.6202,1309.808297,,,,,,,95.2847,1299.570674,,,80.0292,1300.172976,,
,,,,100.6136,1310.054096,,,,,,,95.2753,1298.536801,,,80.0445,1299.94238,,
,,,,100.6246,1310.048822,,,,,,,95.2926,1299.217013,,,80.0511,1300.728476,,
,,,,100.6131,1309.561014,,,,,,,95.2906,1299.116526,,,80.0479,1301.107804,,
,,,,100.6067,1307.720281,,,,,,,95.2897,1300.759829,,,80.034,1302.441819,,
,,,,100.6034,1308.361435,,,,,,,95.2958,1300.91367,,,80.0339,1302.031508,,
,,,,100.601,1306.521072,,,,,,,95.3061,1300.525484,,,80.0502,1301.436045,,
,,,,100.6017,1307.722217,,,,,,,95.3137,1301.569038,,,80.0467,1301.879316,,
,,,,100.5948,1307.682995,,,,,,,95.3038,1300.793366,,,80.044,1301.795391,,
,,,,100.5927,1308.264162,,,,,,,95.3076,1303.030073,,,80.054,1300.831023,,
,,,,100.6028,1307.795883,,,,,,,95.3069,1300.681261,,,80.0458,1300.406292,,
,,,,100.6018,1308.050458,,,,,,,95.3242,1299.631402,,,80.039,1302.007406,,
,,,,100.5987,1310.11911,,,,,,,95.3256,1300.302097,,,80.0519,1301.367447,,
,,,,100.6024,1310.563946,,,,,,,95.333,1300.316146,,,80.0461,1302.089436,,
,,,,100.5979,1312.97324,,,,,,,95.3216,1299.621844,,,80.0422,1300.995576,,
,,,,100.6025,1312.287218,,,,,,,95.324,1299.080435,,,80.0389,1301.59932,,
,,,,100.5913,1313.552058,,,,,,,95.33,1300.264276,,,80.0416,1302.105421,,
,,,,100.5973,1314.569946,,,,,,,95.3408,1299.783842,,,80.0438,1301.849528,,
,,,,100.5995,1314.422779,,,,,,,95.3386,1300.390801,,,80.0493,1302.077323,,
,,,,100.6104,1315.969592,,,,,,,95.3388,1300.42306,,,80.0508,1301.329378,,
,,,,100.6044,1315.653753,,,,,,,95.3432,1300.536937,,,80.0233,1301.3775,,
,,,,100.5953,1318.159372,,,,,,,95.3303,1302.11329,,,80.0398,1300.682826,,
,,,,100.5996,1318.034536,,,,,,,95.3549,1301.096969,,,80.0474,1300.359489,,
,,,,100.6068,1317.948098,,,,,,,95.3633,1300.453507,,,80.0433,1300.839675,,
,,,,100.601,1316.388266,,,,,,,95.3573,1299.69588,,,80.039,1301.210351,,
,,,,100.5988,1316.200848,,,,,,,95.3525,1300.574759,,,80.0387,1301.215501,,
,,,,100.5935,1315.242041,,,,,,,95.3605,1300.612663,,,80.0462,1300.291385,,
,,,,100.6112,1313.351662,,,,,,,95.3592,1301.223123,,,80.0425,1301.371031,,
,,,,100.6101,1313.57682,,,,,,,95.3688,1301.990144,,,80.0338,1301.128322,,
,,,,100.5971,1313.612293,,,,,,,95.358,1301.44651,,,80.0381,1301.161323,,
,,,,100.5956,1313.645335,,,,,,,95.3702,1302.522942,,,80.0464,1300.186655,,
,,,,100.5954,1312.722373,,,,,,,95.3895,1303.366965,,,80.042,1298.999024,,
,,,,100.6041,1312.393102,,,,,,,95.3814,1304.832367,,,80.0382,1299.592345,,
,,,,100.602,1310.956953,,,,,,,95.3942,1304.63609,,,80.0376,1300.3173,,
,,,,100.6098,1311.733655,,,,,,,95.3864,1306.608375,,,80.0426,1301.642292,,
,,,,100.5995,1312.01056,,,,,,,95.3768,1306.744047,,,80.0333,1299.504506,,
,,,,100.5947,1310.649724,,,,,,,95.3764,1307.414371,,,80.0366,1299.967759,,
,,,,100.6039,1313.119994,,,,,,,95.3801,1306.340122,,,80.0294,1299.925735,,
,,,,100.5977,1311.704486,,,,,,,95.3862,1305.806417,,,80.0301,1299.585506,,
,,,,100.5921,1311.935247,,,,,,,95.3889,1306.699674,,,80.0392,1300.023503,,
,,,,100.5861,1313.167086,,,,,,,95.4,1306.083075,,,80.0323,1300.037058,,
,,,,100.5957,1313.297854,,,,,,,95.4019,1308.272443,,,80.0346,1299.568984,,
,,,,100.5953,1314.585808,,,,,,,95.4032,1307.389321,,,80.0324,1298.215358,,
,,,,100.5979,1313.586749,,,,,,,95.4027,1307.343548,,,80.0412,1299.053737,,
